transaction_id,transaction_date,transaction_time,transaction_qty,store_id,product_id,unit_price,CategoryId,Product_TypeId
21712,2/8/2023,4:36:25 PM,1,5,75,4,4,11
21713,2/8/2023,4:44:35 PM,2,3,26,3,1,12
21714,2/8/2023,4:45:47 PM,2,8,30,3,1,1
21715,2/8/2023,4:46:22 PM,2,8,51,3,2,7
21716,2/8/2023,4:46:22 PM,1,8,2,18,7,28
21717,2/8/2023,4:46:24 PM,2,5,48,3,2,7
21718,2/8/2023,4:48:10 PM,2,5,41,4,1,6
21719,2/8/2023,4:48:10 PM,1,5,63,1,5,14
21720,2/8/2023,4:48:10 PM,1,5,75,4,4,11
21721,2/8/2023,4:48:10 PM,1,5,13,9,6,27
21722,2/8/2023,4:51:36 PM,2,5,48,3,2,7
21723,2/8/2023,4:55:45 PM,1,8,30,3,1,1
21724,2/8/2023,4:56:18 PM,1,3,36,4,1,13
21725,2/8/2023,4:57:44 PM,1,8,41,4,1,6
21726,2/8/2023,4:57:44 PM,1,8,65,1,5,18
21727,2/8/2023,4:57:56 PM,2,5,52,3,2,2
21728,2/8/2023,4:58:47 PM,1,3,45,3,2,9
21729,2/8/2023,5:01:42 PM,1,8,50,3,2,7
21730,2/8/2023,5:02:57 PM,1,3,49,3,2,7
21731,2/8/2023,5:04:57 PM,1,8,36,4,1,13
21732,2/8/2023,5:08:37 PM,2,3,46,3,2,8
21733,2/8/2023,5:13:40 PM,1,3,44,3,2,9
21734,2/8/2023,5:15:09 PM,1,5,25,2,1,12
21735,2/8/2023,5:15:57 PM,2,8,54,3,2,2
21736,2/8/2023,5:17:43 PM,2,5,29,3,1,1
21737,2/8/2023,5:18:31 PM,1,5,52,3,2,2
21738,2/8/2023,5:20:46 PM,2,8,40,4,1,6
21739,2/8/2023,5:22:59 PM,1,8,30,3,1,1
21740,2/8/2023,5:24:25 PM,1,8,60,4,3,3
21741,2/8/2023,5:30:39 PM,1,3,56,3,2,2
21742,2/8/2023,5:35:49 PM,1,5,44,3,2,9
21743,2/8/2023,5:40:06 PM,1,3,46,3,2,8
21744,2/8/2023,5:43:37 PM,1,3,39,4,1,6
21745,2/8/2023,5:44:15 PM,2,8,55,4,2,2
21746,2/8/2023,5:47:49 PM,1,5,60,4,3,3
21747,2/8/2023,5:49:22 PM,1,5,42,3,2,9
21748,2/8/2023,5:52:02 PM,1,3,47,3,2,8
21749,2/8/2023,5:52:02 PM,2,3,76,4,4,10
21750,2/8/2023,5:52:05 PM,1,3,29,3,1,1
21751,2/8/2023,5:52:39 PM,1,3,28,2,1,1
21752,2/8/2023,5:54:20 PM,1,8,28,2,1,1
21753,2/8/2023,5:56:10 PM,2,3,48,3,2,7
21754,2/8/2023,5:56:46 PM,1,3,26,3,1,12
21755,2/8/2023,5:59:49 PM,1,3,49,3,2,7
21756,2/8/2023,5:59:49 PM,2,3,79,4,4,5
21757,2/8/2023,6:03:02 PM,2,8,46,3,2,8
21758,2/8/2023,6:06:21 PM,1,5,36,4,1,13
21759,2/8/2023,6:06:58 PM,1,3,24,3,1,4
21760,2/8/2023,6:06:58 PM,1,3,5,15,7,16
21761,2/8/2023,6:07:16 PM,2,3,49,3,2,7
21762,2/8/2023,6:07:16 PM,2,3,76,4,4,10
21763,2/8/2023,6:07:49 PM,1,5,40,4,1,6
21764,2/8/2023,6:12:09 PM,2,3,56,3,2,2
21765,2/8/2023,6:23:46 PM,1,3,47,3,2,8
21766,2/8/2023,6:29:26 PM,2,8,51,3,2,7
21767,2/8/2023,6:35:48 PM,1,3,50,3,2,7
21768,2/8/2023,6:36:25 PM,1,8,31,2,1,1
21769,2/8/2023,6:38:48 PM,1,3,29,3,1,1
21770,2/8/2023,6:39:35 PM,1,5,49,3,2,7
21771,2/8/2023,6:39:40 PM,1,3,35,3,1,13
21772,2/8/2023,6:39:53 PM,1,5,41,4,1,6
21773,2/8/2023,6:39:53 PM,3,5,65,1,5,18
21774,2/8/2023,6:41:21 PM,1,3,60,4,3,3
21775,2/8/2023,6:41:27 PM,2,3,34,2,1,13
21776,2/8/2023,6:41:27 PM,1,3,43,3,2,9
21777,2/8/2023,6:42:57 PM,1,3,43,3,2,9
21778,2/8/2023,6:43:15 PM,2,8,36,4,1,13
21779,2/8/2023,6:43:38 PM,1,8,38,4,1,6
21780,2/8/2023,6:43:38 PM,1,8,84,1,5,14
21781,2/8/2023,6:43:43 PM,1,3,44,3,2,9
21782,2/8/2023,6:48:08 PM,2,3,50,3,2,7
21783,2/8/2023,6:50:38 PM,2,8,37,3,1,6
21784,2/8/2023,6:50:38 PM,2,8,64,1,5,14
21785,2/8/2023,6:51:29 PM,1,5,37,3,1,6
21786,2/8/2023,6:51:46 PM,1,3,30,3,1,1
21787,2/8/2023,6:51:46 PM,1,3,75,4,4,11
21788,2/8/2023,6:51:46 PM,1,3,7,20,7,20
21789,2/8/2023,6:52:32 PM,2,3,29,3,1,1
21790,2/8/2023,6:57:51 PM,1,5,36,4,1,13
21791,2/8/2023,7:01:24 PM,2,8,34,2,1,13
21792,2/8/2023,7:01:29 PM,1,8,40,4,1,6
21793,2/8/2023,7:01:29 PM,2,8,64,1,5,14
21794,2/8/2023,7:01:29 PM,1,8,75,4,4,11
21795,2/8/2023,7:03:53 PM,2,3,59,5,3,3
21796,2/8/2023,7:03:53 PM,2,3,73,4,4,11
21797,2/8/2023,7:08:59 PM,1,3,59,5,3,3
21798,2/8/2023,7:09:05 PM,1,8,33,4,1,1
21799,2/8/2023,7:11:56 PM,1,5,47,3,2,8
21800,2/8/2023,7:17:15 PM,1,3,41,4,1,6
21801,2/8/2023,7:17:15 PM,1,3,39,4,1,6
21802,2/8/2023,7:17:25 PM,1,5,53,3,2,2
21803,2/8/2023,7:21:08 PM,2,8,42,3,2,9
21804,2/8/2023,7:22:06 PM,1,3,55,4,2,2
21805,2/8/2023,7:24:28 PM,2,3,58,4,3,3
21806,2/8/2023,7:24:28 PM,2,3,74,4,4,10
21807,2/8/2023,7:27:54 PM,2,5,48,3,2,7
21808,2/8/2023,7:32:45 PM,2,5,42,3,2,9
21809,2/8/2023,7:47:25 PM,1,3,32,3,1,1
21810,2/8/2023,7:47:25 PM,1,3,10,10,7,22
21811,2/8/2023,7:48:08 PM,1,3,35,3,1,13
21812,2/8/2023,7:49:12 PM,1,3,34,2,1,13
21813,2/8/2023,7:49:12 PM,1,3,35,3,1,13
21814,2/8/2023,7:52:21 PM,2,8,29,3,1,1
21815,2/8/2023,7:57:31 PM,2,8,59,5,3,3
21816,2/8/2023,7:59:14 PM,1,8,53,3,2,2
21817,2/8/2023,7:59:21 PM,2,5,57,3,2,2
21818,2/8/2023,8:03:08 PM,2,5,42,3,2,9
21819,2/8/2023,8:03:55 PM,1,5,35,3,1,13
21820,2/8/2023,8:15:36 PM,2,5,47,3,2,8
21821,2/8/2023,8:20:16 PM,1,5,35,3,1,13
21822,2/8/2023,8:23:34 PM,1,5,34,2,1,13
21823,2/9/2023,6:39:11 AM,1,8,34,2,1,13
21824,2/9/2023,6:39:11 AM,1,8,76,4,4,10
21825,2/9/2023,6:41:55 AM,1,8,31,2,1,1
21826,2/9/2023,6:41:55 AM,1,8,74,4,4,10
21827,2/9/2023,6:42:20 AM,2,8,46,3,2,8
21828,2/9/2023,6:51:37 AM,2,8,46,3,2,8
21829,2/9/2023,6:52:54 AM,1,8,44,3,2,9
21830,2/9/2023,6:53:40 AM,2,8,29,3,1,1
21831,2/9/2023,6:53:40 AM,1,8,76,4,4,10
21832,2/9/2023,6:56:15 AM,1,8,56,3,2,2
21833,2/9/2023,6:58:57 AM,2,8,51,3,2,7
21834,2/9/2023,7:00:58 AM,1,3,54,3,2,2
21835,2/9/2023,7:01:09 AM,1,8,47,3,2,8
21836,2/9/2023,7:01:09 AM,1,8,77,3,4,5
21837,2/9/2023,7:03:50 AM,1,3,28,2,1,1
21838,2/9/2023,7:04:51 AM,1,3,35,3,1,13
21839,2/9/2023,7:07:16 AM,1,8,41,4,1,6
21840,2/9/2023,7:07:16 AM,2,8,65,1,5,18
21841,2/9/2023,7:07:21 AM,2,8,34,2,1,13
21842,2/9/2023,7:08:53 AM,1,8,58,4,3,3
21843,2/9/2023,7:09:51 AM,1,3,47,3,2,8
21844,2/9/2023,7:11:25 AM,2,8,39,4,1,6
21845,2/9/2023,7:11:25 AM,2,8,65,1,5,18
21846,2/9/2023,7:11:25 AM,1,8,79,4,4,5
21847,2/9/2023,7:12:39 AM,1,3,61,5,3,3
21848,2/9/2023,7:14:02 AM,2,3,59,5,3,3
21849,2/9/2023,7:15:40 AM,2,8,23,3,1,4
21850,2/9/2023,7:17:26 AM,1,3,34,2,1,13
21851,2/9/2023,7:19:26 AM,2,8,30,3,1,1
21852,2/9/2023,7:19:30 AM,2,8,41,4,1,6
21853,2/9/2023,7:19:30 AM,1,8,63,1,5,14
21854,2/9/2023,7:20:38 AM,1,3,31,2,1,1
21855,2/9/2023,7:21:05 AM,1,8,24,3,1,4
21856,2/9/2023,7:23:01 AM,2,8,87,3,1,6
21857,2/9/2023,7:23:01 AM,1,8,76,4,4,10
21858,2/9/2023,7:23:35 AM,2,8,33,4,1,1
21859,2/9/2023,7:27:27 AM,2,8,54,3,2,2
21860,2/9/2023,7:28:34 AM,1,3,48,3,2,7
21861,2/9/2023,7:29:02 AM,1,3,29,3,1,1
21862,2/9/2023,7:31:51 AM,1,5,26,3,1,12
21863,2/9/2023,7:32:06 AM,1,3,26,3,1,12
21864,2/9/2023,7:32:17 AM,1,8,51,3,2,7
21865,2/9/2023,7:32:28 AM,2,8,24,3,1,4
21866,2/9/2023,7:33:08 AM,2,5,52,3,2,2
21867,2/9/2023,7:33:08 AM,1,5,75,4,4,11
21868,2/9/2023,7:34:51 AM,1,5,56,3,2,2
21869,2/9/2023,7:35:44 AM,1,3,35,3,1,13
21870,2/9/2023,7:35:46 AM,2,5,39,4,1,6
21871,2/9/2023,7:36:06 AM,1,3,24,3,1,4
21872,2/9/2023,7:36:06 AM,1,3,72,3,4,5
21873,2/9/2023,7:36:59 AM,1,3,57,3,2,2
21874,2/9/2023,7:38:22 AM,1,5,71,4,4,11
21875,2/9/2023,7:40:11 AM,1,8,47,3,2,8
21876,2/9/2023,7:40:37 AM,2,5,26,3,1,12
21877,2/9/2023,7:42:57 AM,2,5,26,3,1,12
21878,2/9/2023,7:43:57 AM,1,3,50,3,2,7
21879,2/9/2023,7:44:14 AM,2,3,34,2,1,13
21880,2/9/2023,7:45:39 AM,2,8,87,3,1,6
21881,2/9/2023,7:46:10 AM,1,5,56,3,2,2
21882,2/9/2023,7:46:10 AM,1,5,71,5,4,11
21883,2/9/2023,7:46:30 AM,1,8,35,3,1,13
21884,2/9/2023,7:47:40 AM,1,3,30,3,1,1
21885,2/9/2023,7:47:50 AM,2,5,42,3,2,9
21886,2/9/2023,7:49:43 AM,1,3,37,3,1,6
21887,2/9/2023,7:50:47 AM,1,5,28,2,1,1
21888,2/9/2023,7:50:47 AM,1,5,76,4,4,10
21889,2/9/2023,7:52:00 AM,2,3,53,3,2,2
21890,2/9/2023,7:52:18 AM,2,5,41,4,1,6
21891,2/9/2023,7:52:18 AM,1,5,13,9,6,27
21892,2/9/2023,7:52:22 AM,1,8,52,3,2,2
21893,2/9/2023,7:53:28 AM,1,8,87,3,1,6
21894,2/9/2023,7:53:48 AM,1,8,26,3,1,12
21895,2/9/2023,7:54:37 AM,2,3,25,2,1,12
21896,2/9/2023,7:54:53 AM,2,5,28,2,1,1
21897,2/9/2023,7:55:02 AM,2,5,43,3,2,9
21898,2/9/2023,7:55:09 AM,1,5,56,3,2,2
21899,2/9/2023,7:56:12 AM,1,3,41,4,1,6
21900,2/9/2023,7:56:17 AM,2,3,31,2,1,1
21901,2/9/2023,7:57:13 AM,1,5,45,3,2,9
21902,2/9/2023,7:58:31 AM,2,5,43,3,2,9
21903,2/9/2023,7:59:55 AM,1,3,50,3,2,7
21904,2/9/2023,7:59:55 AM,1,3,6,21,7,16
21905,2/9/2023,8:01:24 AM,2,5,59,5,3,3
21906,2/9/2023,8:01:26 AM,1,5,44,3,2,9
21907,2/9/2023,8:05:00 AM,2,5,47,3,2,8
21908,2/9/2023,8:05:42 AM,1,3,29,3,1,1
21909,2/9/2023,8:05:49 AM,1,3,54,3,2,2
21910,2/9/2023,8:06:06 AM,1,5,23,3,1,4
21911,2/9/2023,8:07:04 AM,2,3,35,3,1,13
21912,2/9/2023,8:07:09 AM,1,3,36,4,1,13
21913,2/9/2023,8:08:00 AM,2,5,22,2,1,4
21914,2/9/2023,8:08:00 AM,1,5,75,4,4,11
21915,2/9/2023,8:12:36 AM,1,8,51,3,2,7
21916,2/9/2023,8:12:40 AM,2,8,42,3,2,9
21917,2/9/2023,8:12:40 AM,1,8,79,4,4,5
21918,2/9/2023,8:13:59 AM,2,8,51,3,2,7
21919,2/9/2023,8:14:16 AM,1,3,28,2,1,1
21920,2/9/2023,8:14:57 AM,2,3,38,4,1,6
21921,2/9/2023,8:14:57 AM,1,3,75,4,4,11
21922,2/9/2023,8:15:32 AM,1,5,34,2,1,13
21923,2/9/2023,8:15:47 AM,2,8,53,3,2,2
21924,2/9/2023,8:15:47 AM,1,8,16,9,6,21
21925,2/9/2023,8:19:57 AM,2,5,29,3,1,1
21926,2/9/2023,8:19:58 AM,1,3,29,3,1,1
21927,2/9/2023,8:20:31 AM,2,5,39,4,1,6
21928,2/9/2023,8:21:37 AM,2,8,46,3,2,8
21929,2/9/2023,8:23:59 AM,1,3,55,4,2,2
21930,2/9/2023,8:24:28 AM,2,5,36,4,1,13
21931,2/9/2023,8:26:23 AM,2,8,27,4,1,12
21932,2/9/2023,8:29:01 AM,1,8,38,4,1,6
21933,2/9/2023,8:29:01 AM,2,8,65,1,5,18
21934,2/9/2023,8:29:23 AM,1,5,71,4,4,11
21935,2/9/2023,8:30:17 AM,1,3,41,4,1,6
21936,2/9/2023,8:30:51 AM,1,3,49,3,2,7
21937,2/9/2023,8:31:18 AM,1,3,34,2,1,13
21938,2/9/2023,8:31:18 AM,2,3,33,4,1,1
21939,2/9/2023,8:31:18 AM,1,3,4,20,7,23
21940,2/9/2023,8:31:27 AM,1,3,49,3,2,7
21941,2/9/2023,8:31:48 AM,1,3,51,3,2,7
21942,2/9/2023,8:33:01 AM,2,3,40,4,1,6
21943,2/9/2023,8:33:59 AM,2,5,44,3,2,9
21944,2/9/2023,8:33:59 AM,1,5,21,13,8,19
21945,2/9/2023,8:34:03 AM,1,8,39,4,1,6
21946,2/9/2023,8:34:03 AM,1,8,65,1,5,18
21947,2/9/2023,8:35:01 AM,2,3,22,2,1,4
21948,2/9/2023,8:36:45 AM,1,8,57,3,2,2
21949,2/9/2023,8:38:10 AM,2,3,56,3,2,2
21950,2/9/2023,8:38:37 AM,2,3,49,3,2,7
21951,2/9/2023,8:40:56 AM,1,5,23,3,1,4
21952,2/9/2023,8:41:30 AM,2,3,59,5,3,3
21953,2/9/2023,8:41:55 AM,2,8,44,3,2,9
21954,2/9/2023,8:42:35 AM,2,3,36,4,1,13
21955,2/9/2023,8:43:09 AM,1,8,26,3,1,12
21956,2/9/2023,8:44:38 AM,1,5,22,2,1,4
21957,2/9/2023,8:45:15 AM,1,5,26,3,1,12
21958,2/9/2023,8:48:21 AM,2,8,25,2,1,12
21959,2/9/2023,8:48:21 AM,1,8,70,3,4,5
21960,2/9/2023,8:48:28 AM,1,3,36,4,1,13
21961,2/9/2023,8:49:39 AM,2,5,42,3,2,9
21962,2/9/2023,8:51:20 AM,2,5,54,3,2,2
21963,2/9/2023,8:51:28 AM,2,8,61,5,3,3
21964,2/9/2023,8:51:28 AM,1,8,19,6,8,19
21965,2/9/2023,8:55:33 AM,1,8,26,3,1,12
21966,2/9/2023,8:55:50 AM,2,3,25,2,1,12
21967,2/9/2023,8:55:50 AM,1,8,61,5,3,3
21968,2/9/2023,8:55:55 AM,1,5,29,3,1,1
21969,2/9/2023,8:57:38 AM,1,5,22,2,1,4
21970,2/9/2023,8:57:56 AM,1,8,35,3,1,13
21971,2/9/2023,8:58:43 AM,2,5,58,4,3,3
21972,2/9/2023,9:01:35 AM,1,5,33,4,1,1
21973,2/9/2023,9:01:35 AM,1,5,75,4,4,11
21974,2/9/2023,9:02:06 AM,1,3,41,4,1,6
21975,2/9/2023,9:03:38 AM,2,8,22,2,1,4
21976,2/9/2023,9:03:38 AM,1,8,71,4,4,11
21977,2/9/2023,9:04:00 AM,1,5,23,3,1,4
21978,2/9/2023,9:04:29 AM,2,8,32,3,1,1
21979,2/9/2023,9:04:31 AM,1,3,40,4,1,6
21980,2/9/2023,9:04:31 AM,1,3,72,3,4,5
21981,2/9/2023,9:04:31 AM,1,3,61,5,3,3
21982,2/9/2023,9:04:31 AM,1,3,40,4,1,6
21983,2/9/2023,9:04:31 AM,1,3,72,3,4,5
21984,2/9/2023,9:07:08 AM,1,8,57,3,2,2
21985,2/9/2023,9:07:51 AM,1,3,57,3,2,2
21986,2/9/2023,9:09:34 AM,2,5,61,5,3,3
21987,2/9/2023,9:09:34 AM,1,5,70,4,4,5
21988,2/9/2023,9:09:40 AM,1,5,47,3,2,8
21989,2/9/2023,9:10:06 AM,1,3,45,3,2,9
21990,2/9/2023,9:10:23 AM,1,8,31,2,1,1
21991,2/9/2023,9:10:23 AM,1,8,76,4,4,10
21992,2/9/2023,9:11:09 AM,1,3,55,4,2,2
21993,2/9/2023,9:12:02 AM,2,5,51,3,2,7
21994,2/9/2023,9:12:38 AM,1,5,41,4,1,6
21995,2/9/2023,9:13:41 AM,1,8,47,3,2,8
21996,2/9/2023,9:14:35 AM,1,3,51,3,2,7
21997,2/9/2023,9:14:45 AM,2,5,58,4,3,3
21998,2/9/2023,9:14:59 AM,1,5,59,5,3,3
21999,2/9/2023,9:15:31 AM,2,3,29,3,1,1
22000,2/9/2023,9:16:01 AM,2,3,60,4,3,3
22001,2/9/2023,9:16:23 AM,1,5,44,3,2,9
22002,2/9/2023,9:16:43 AM,2,5,30,3,1,1
22003,2/9/2023,9:17:27 AM,1,8,52,3,2,2
22004,2/9/2023,9:17:44 AM,1,5,39,4,1,6
22005,2/9/2023,9:19:12 AM,2,5,59,5,3,3
22006,2/9/2023,9:19:12 AM,1,5,4,20,7,23
22007,2/9/2023,9:20:28 AM,1,5,36,4,1,13
22008,2/9/2023,9:20:35 AM,1,3,53,3,2,2
22009,2/9/2023,9:20:35 AM,1,3,79,4,4,5
22010,2/9/2023,9:20:35 AM,1,3,53,3,2,2
22011,2/9/2023,9:20:42 AM,1,5,41,4,1,6
22012,2/9/2023,9:22:58 AM,1,3,42,3,2,9
22013,2/9/2023,9:23:57 AM,1,3,22,2,1,4
22014,2/9/2023,9:24:15 AM,1,8,29,3,1,1
22015,2/9/2023,9:25:09 AM,2,8,22,2,1,4
22016,2/9/2023,9:25:09 AM,1,8,72,3,4,5
22017,2/9/2023,9:25:12 AM,1,3,71,4,4,11
22018,2/9/2023,9:25:13 AM,1,8,71,4,4,11
22019,2/9/2023,9:25:13 AM,1,8,71,4,4,11
22020,2/9/2023,9:27:22 AM,2,5,39,4,1,6
22021,2/9/2023,9:27:55 AM,2,8,43,3,2,9
22022,2/9/2023,9:29:26 AM,1,3,29,3,1,1
22023,2/9/2023,9:29:47 AM,2,3,44,3,2,9
22024,2/9/2023,9:30:59 AM,1,5,38,4,1,6
22025,2/9/2023,9:31:32 AM,1,8,45,3,2,9
22026,2/9/2023,9:31:32 AM,1,8,74,4,4,10
22027,2/9/2023,9:32:02 AM,2,3,24,3,1,4
22028,2/9/2023,9:32:40 AM,1,3,45,3,2,9
22029,2/9/2023,9:33:16 AM,1,3,25,2,1,12
22030,2/9/2023,9:33:16 AM,1,3,60,4,3,3
22031,2/9/2023,9:33:58 AM,1,3,60,4,3,3
22032,2/9/2023,9:34:19 AM,1,5,37,3,1,6
22033,2/9/2023,9:35:05 AM,1,3,57,3,2,2
22034,2/9/2023,9:35:05 AM,1,3,71,4,4,11
22035,2/9/2023,9:36:48 AM,2,5,50,3,2,7
22036,2/9/2023,9:38:20 AM,2,5,57,3,2,2
22037,2/9/2023,9:38:20 AM,1,5,69,4,4,10
22038,2/9/2023,9:42:02 AM,1,3,25,2,1,12
22039,2/9/2023,9:42:41 AM,1,5,42,3,2,9
22040,2/9/2023,9:42:57 AM,2,3,26,3,1,12
22041,2/9/2023,9:43:24 AM,1,8,57,3,2,2
22042,2/9/2023,9:43:44 AM,1,8,42,3,2,9
22043,2/9/2023,9:45:27 AM,2,3,60,4,3,3
22044,2/9/2023,9:45:47 AM,1,8,71,4,4,11
22045,2/9/2023,9:46:43 AM,1,5,60,4,3,3
22046,2/9/2023,9:47:39 AM,2,8,38,4,1,6
22047,2/9/2023,9:47:39 AM,1,8,63,1,5,14
22048,2/9/2023,9:48:08 AM,2,8,22,2,1,4
22049,2/9/2023,9:48:20 AM,2,8,30,3,1,1
22050,2/9/2023,9:49:37 AM,1,5,54,3,2,2
22051,2/9/2023,9:50:22 AM,2,3,48,3,2,7
22052,2/9/2023,9:50:34 AM,2,3,24,3,1,4
22053,2/9/2023,9:50:34 AM,1,3,79,4,4,5
22054,2/9/2023,9:51:06 AM,2,5,61,5,3,3
22055,2/9/2023,9:52:23 AM,1,5,54,3,2,2
22056,2/9/2023,9:53:06 AM,1,3,28,2,1,1
22057,2/9/2023,9:53:06 AM,1,3,71,4,4,11
22058,2/9/2023,9:54:08 AM,2,8,48,3,2,7
22059,2/9/2023,9:55:14 AM,2,5,45,3,2,9
22060,2/9/2023,9:55:38 AM,1,8,44,3,2,9
22061,2/9/2023,9:55:59 AM,1,5,58,4,3,3
22062,2/9/2023,9:56:13 AM,2,5,47,3,2,8
22063,2/9/2023,9:56:25 AM,1,8,39,4,1,6
22064,2/9/2023,9:56:25 AM,1,8,63,1,5,14
22065,2/9/2023,9:56:57 AM,1,5,40,4,1,6
22066,2/9/2023,9:56:57 AM,1,5,40,4,1,6
22067,2/9/2023,9:57:09 AM,1,5,38,4,1,6
22068,2/9/2023,9:57:21 AM,1,3,33,4,1,1
22069,2/9/2023,9:58:08 AM,1,5,38,4,1,6
22070,2/9/2023,9:58:29 AM,2,8,48,3,2,7
22071,2/9/2023,9:58:29 AM,1,8,69,3,4,10
22072,2/9/2023,10:01:21 AM,1,8,46,3,2,8
22073,2/9/2023,10:03:57 AM,2,3,38,4,1,6
22074,2/9/2023,10:04:06 AM,2,5,52,3,2,2
22075,2/9/2023,10:04:09 AM,1,5,53,3,2,2
22076,2/9/2023,10:06:00 AM,2,8,50,3,2,7
22077,2/9/2023,10:06:39 AM,1,3,50,3,2,7
22078,2/9/2023,10:06:39 AM,1,3,71,4,4,11
22079,2/9/2023,10:06:39 AM,1,3,50,3,2,7
22080,2/9/2023,10:08:26 AM,1,8,37,3,1,6
22081,2/9/2023,10:08:26 AM,2,8,63,1,5,14
22082,2/9/2023,10:08:47 AM,2,5,31,2,1,1
22083,2/9/2023,10:09:44 AM,1,8,24,3,1,4
22084,2/9/2023,10:09:56 AM,1,5,35,3,1,13
22085,2/9/2023,10:10:29 AM,1,3,45,3,2,9
22086,2/9/2023,10:11:15 AM,1,3,54,3,2,2
22087,2/9/2023,10:11:21 AM,2,5,35,3,1,13
22088,2/9/2023,10:11:21 AM,1,5,14,9,6,27
22089,2/9/2023,10:11:32 AM,2,5,37,3,1,6
22090,2/9/2023,10:14:36 AM,2,5,51,3,2,7
22091,2/9/2023,10:14:36 AM,2,5,83,14,9,26
22092,2/9/2023,10:16:43 AM,2,8,39,4,1,6
22093,2/9/2023,10:16:43 AM,1,8,65,1,5,18
22094,2/9/2023,10:17:27 AM,1,3,38,4,1,6
22095,2/9/2023,10:17:58 AM,2,8,22,2,1,4
22096,2/9/2023,10:18:04 AM,2,3,41,4,1,6
22097,2/9/2023,10:18:04 AM,1,3,69,3,4,10
22098,2/9/2023,10:18:14 AM,2,8,26,3,1,12
22099,2/9/2023,10:18:35 AM,2,8,23,3,1,4
22100,2/9/2023,10:18:50 AM,2,8,39,4,1,6
22101,2/9/2023,10:18:50 AM,1,8,63,1,5,14
22102,2/9/2023,10:20:38 AM,1,5,44,3,2,9
22103,2/9/2023,10:20:48 AM,1,5,50,3,2,7
22104,2/9/2023,10:20:48 AM,2,8,33,4,1,1
22105,2/9/2023,10:20:53 AM,2,3,24,3,1,4
22106,2/9/2023,10:21:56 AM,1,3,53,3,2,2
22107,2/9/2023,10:21:56 AM,1,3,75,4,4,11
22108,2/9/2023,10:21:56 AM,1,3,75,4,4,11
22109,2/9/2023,10:21:56 AM,1,3,53,3,2,2
22110,2/9/2023,10:21:56 AM,1,3,53,3,2,2
22111,2/9/2023,10:22:31 AM,1,5,36,4,1,13
22112,2/9/2023,10:23:28 AM,2,3,48,3,2,7
22113,2/9/2023,10:25:34 AM,2,3,47,3,2,8
22114,2/9/2023,10:25:34 AM,1,3,70,3,4,5
22115,2/9/2023,10:25:34 AM,1,3,71,4,4,11
22116,2/9/2023,10:25:34 AM,2,3,47,3,2,8
22117,2/9/2023,10:27:19 AM,1,8,49,3,2,7
22118,2/9/2023,10:28:16 AM,2,3,36,4,1,13
22119,2/9/2023,10:29:31 AM,1,3,38,4,1,6
22120,2/9/2023,10:31:10 AM,1,3,58,4,3,3
22121,2/9/2023,10:35:15 AM,2,5,61,5,3,3
22122,2/9/2023,10:35:41 AM,1,3,50,3,2,7
22123,2/9/2023,10:39:03 AM,1,8,50,3,2,7
22124,2/9/2023,10:40:44 AM,1,8,58,4,3,3
22125,2/9/2023,10:43:08 AM,2,5,59,5,3,3
22126,2/9/2023,10:43:08 AM,1,5,76,4,4,10
22127,2/9/2023,10:43:30 AM,2,5,30,3,1,1
22128,2/9/2023,10:43:32 AM,2,5,33,4,1,1
22129,2/9/2023,10:43:38 AM,1,3,39,4,1,6
22130,2/9/2023,10:43:52 AM,1,5,30,3,1,1
22131,2/9/2023,10:43:58 AM,2,5,54,3,2,2
22132,2/9/2023,10:43:58 AM,1,5,75,4,4,11
22133,2/9/2023,10:44:59 AM,2,8,23,3,1,4
22134,2/9/2023,10:45:27 AM,1,3,38,4,1,6
22135,2/9/2023,10:45:27 AM,1,3,74,4,4,10
22136,2/9/2023,10:45:27 AM,1,3,38,4,1,6
22137,2/9/2023,10:45:27 AM,1,3,38,4,1,6
22138,2/9/2023,10:46:15 AM,1,8,37,3,1,6
22139,2/9/2023,10:46:15 AM,2,8,63,1,5,14
22140,2/9/2023,10:47:28 AM,2,8,40,4,1,6
22141,2/9/2023,10:47:28 AM,1,8,63,1,5,14
22142,2/9/2023,10:47:34 AM,1,8,43,3,2,9
22143,2/9/2023,10:47:34 AM,1,8,73,4,4,11
22144,2/9/2023,10:48:00 AM,1,5,50,3,2,7
22145,2/9/2023,10:49:47 AM,1,5,38,4,1,6
22146,2/9/2023,10:50:10 AM,2,5,28,2,1,1
22147,2/9/2023,10:50:19 AM,2,8,58,4,3,3
22148,2/9/2023,10:52:20 AM,1,8,32,3,1,1
22149,2/9/2023,10:52:51 AM,2,8,25,2,1,12
22150,2/9/2023,10:53:39 AM,2,5,44,3,2,9
22151,2/9/2023,10:53:39 AM,1,5,83,14,9,26
22152,2/9/2023,10:54:30 AM,1,8,38,4,1,6
22153,2/9/2023,10:54:30 AM,2,8,65,1,5,18
22154,2/9/2023,10:55:08 AM,2,5,34,2,1,13
22155,2/9/2023,10:55:26 AM,2,8,29,3,1,1
22156,2/9/2023,10:56:14 AM,2,5,56,3,2,2
22157,2/9/2023,10:57:00 AM,2,8,59,5,3,3
22158,2/9/2023,10:57:43 AM,2,3,52,3,2,2
22159,2/9/2023,10:57:50 AM,1,3,34,2,1,13
22160,2/9/2023,10:57:56 AM,2,5,52,3,2,2
